split,WELL_GROUP_NAME,WELL_NAME,首日,末日,跨度天数,有记录天数,LIQ_PROD_DAILY_有效天数,LIQ_PROD_DAILY_跨度覆盖率,OIL_PROD_DAILY_有效天数,OIL_PROD_DAILY_跨度覆盖率,WATER_CUT_有效天数,WATER_CUT_跨度覆盖率,WH_TEMP_有效天数,WH_TEMP_跨度覆盖率,MAX_TUBING_PRES_有效天数,MAX_TUBING_PRES_跨度覆盖率
train,G108,W375,2025-03-01,2026-02-28,365,363,0,0.0,0,0.0,0,0.0,0,0.0,357,0.9780821917808219
train,G109,W375,2025-03-01,2026-02-28,365,363,0,0.0,0,0.0,0,0.0,0,0.0,357,0.9780821917808219
train,G109,W376,2025-03-01,2026-02-28,365,363,348,0.9534246575342465,348,0.9534246575342465,348,0.9534246575342465,348,0.9534246575342465,362,0.9917808219178083
train,G109,W377,2025-03-01,2026-02-28,365,363,0,0.0,0,0.0,0,0.0,0,0.0,357,0.9780821917808219
train,G110,W377,2025-03-01,2026-02-28,365,363,0,0.0,0,0.0,0,0.0,0,0.0,357,0.9780821917808219
train,G110,W378,2025-03-01,2026-02-28,365,363,348,0.9534246575342465,348,0.9534246575342465,348,0.9534246575342465,348,0.9534246575342465,362,0.9917808219178083
train,G110,W379,2025-03-01,2026-02-28,365,363,0,0.0,0,0.0,0,0.0,0,0.0,360,0.9863013698630136
train,G111,W379,2025-03-01,2026-02-28,365,363,0,0.0,0,0.0,0,0.0,0,0.0,360,0.9863013698630136
train,G111,W380,2025-03-01,2026-02-28,365,363,328,0.8986301369863013,328,0.8986301369863013,328,0.8986301369863013,328,0.8986301369863013,362,0.9917808219178083
train,G111,W381,2025-03-01,2026-02-28,365,363,363,0.9945205479452055,363,0.9945205479452055,363,0.9945205479452055,363,0.9945205479452055,363,0.9945205479452055
train,G112,W381,2025-03-01,2026-02-28,365,363,363,0.9945205479452055,363,0.9945205479452055,363,0.9945205479452055,363,0.9945205479452055,363,0.9945205479452055
train,G112,W382,2025-03-01,2026-02-28,365,363,39,0.10684931506849316,39,0.10684931506849316,39,0.10684931506849316,39,0.10684931506849316,360,0.9863013698630136
test,G001,W241,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G002,W242,2026-03-01,2026-05-31,92,92,88,0.9565217391304348,88,0.9565217391304348,88,0.9565217391304348,88,0.9565217391304348,91,0.9891304347826086
test,G003,W243,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G004,W244,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G005,W245,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G006,W246,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G007,W247,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G008,W248,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G009,W249,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G010,W250,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G011,W251,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G012,W252,2026-03-01,2026-05-31,92,92,82,0.8913043478260869,82,0.8913043478260869,82,0.8913043478260869,82,0.8913043478260869,92,1.0
test,G013,W253,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G014,W254,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G015,W255,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G016,W256,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G017,W257,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G018,W258,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G019,W259,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G020,W260,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G021,W261,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G022,W262,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G023,W263,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G023,W293,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,91,0.9891304347826086
test,G024,W264,2026-03-01,2026-05-31,92,92,78,0.8478260869565217,78,0.8478260869565217,78,0.8478260869565217,78,0.8478260869565217,91,0.9891304347826086
test,G024,W293,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,91,0.9891304347826086
test,G025,W265,2026-03-01,2026-05-31,92,92,69,0.75,69,0.75,69,0.75,69,0.75,91,0.9891304347826086
test,G025,W294,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G026,W266,2026-03-01,2026-05-31,92,92,81,0.8804347826086957,81,0.8804347826086957,81,0.8804347826086957,81,0.8804347826086957,90,0.9782608695652174
test,G026,W294,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G027,W268,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G028,W269,2026-03-01,2026-05-31,92,92,79,0.8586956521739131,79,0.8586956521739131,79,0.8586956521739131,79,0.8586956521739131,91,0.9891304347826086
test,G029,W270,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G030,W271,2026-03-01,2026-05-31,92,92,41,0.44565217391304346,41,0.44565217391304346,41,0.44565217391304346,41,0.44565217391304346,92,1.0
test,G030,W295,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G031,W272,2026-03-01,2026-05-31,92,92,91,0.9891304347826086,91,0.9891304347826086,91,0.9891304347826086,91,0.9891304347826086,92,1.0
test,G031,W295,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G032,W273,2026-03-01,2026-05-31,92,92,85,0.9239130434782609,85,0.9239130434782609,85,0.9239130434782609,85,0.9239130434782609,92,1.0
test,G032,W296,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G033,W274,2026-03-01,2026-05-31,92,92,88,0.9565217391304348,88,0.9565217391304348,88,0.9565217391304348,88,0.9565217391304348,92,1.0
test,G033,W296,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G034,W275,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G035,W276,2026-03-01,2026-05-31,92,92,87,0.9456521739130435,87,0.9456521739130435,87,0.9456521739130435,87,0.9456521739130435,92,1.0
test,G036,W277,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G037,W278,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G038,W279,2026-03-01,2026-05-31,92,92,75,0.8152173913043478,75,0.8152173913043478,75,0.8152173913043478,75,0.8152173913043478,92,1.0
test,G039,W280,2026-03-01,2026-05-31,92,92,87,0.9456521739130435,87,0.9456521739130435,87,0.9456521739130435,87,0.9456521739130435,92,1.0
test,G040,W281,2026-03-01,2026-05-31,92,92,91,0.9891304347826086,91,0.9891304347826086,91,0.9891304347826086,91,0.9891304347826086,92,1.0
test,G041,W282,2026-03-01,2026-05-31,92,92,73,0.7934782608695652,73,0.7934782608695652,73,0.7934782608695652,73,0.7934782608695652,92,1.0
test,G042,W267,2026-03-01,2026-05-31,92,92,85,0.9239130434782609,85,0.9239130434782609,85,0.9239130434782609,85,0.9239130434782609,92,1.0
test,G042,W283,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G043,W287,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G044,W288,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G045,W289,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G046,W290,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G047,W291,2026-03-01,2026-05-31,92,92,83,0.9021739130434783,83,0.9021739130434783,83,0.9021739130434783,83,0.9021739130434783,90,0.9782608695652174
test,G048,W292,2026-03-01,2026-05-31,92,92,87,0.9456521739130435,87,0.9456521739130435,87,0.9456521739130435,87,0.9456521739130435,92,1.0
test,G049,W297,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G050,W298,2026-03-01,2026-05-31,92,92,89,0.967391304347826,89,0.967391304347826,89,0.967391304347826,89,0.967391304347826,92,1.0
test,G051,W299,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G051,W344,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G051,W345,2026-03-01,2026-05-31,92,92,90,0.9782608695652174,90,0.9782608695652174,90,0.9782608695652174,90,0.9782608695652174,91,0.9891304347826086
test,G052,W300,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G052,W346,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G052,W347,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G053,W301,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G053,W347,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G053,W348,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G054,W302,2026-03-01,2026-05-31,92,92,24,0.2608695652173913,24,0.2608695652173913,24,0.2608695652173913,24,0.2608695652173913,81,0.8804347826086957
test,G054,W348,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G054,W349,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G055,W303,2026-03-01,2026-05-31,92,92,81,0.8804347826086957,81,0.8804347826086957,81,0.8804347826086957,81,0.8804347826086957,83,0.9021739130434783
test,G055,W349,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G055,W350,2026-03-01,2026-05-31,92,92,46,0.5,46,0.5,46,0.5,46,0.5,92,1.0
test,G056,W350,2026-03-01,2026-05-31,92,92,46,0.5,46,0.5,46,0.5,46,0.5,92,1.0
test,G056,W351,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,11,0.11956521739130435
test,G057,W305,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G057,W351,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,11,0.11956521739130435
test,G058,W306,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G059,W307,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G060,W308,2026-03-01,2026-05-31,92,92,74,0.8043478260869565,74,0.8043478260869565,74,0.8043478260869565,74,0.8043478260869565,89,0.967391304347826
test,G061,W309,2026-03-01,2026-05-31,92,92,76,0.8260869565217391,76,0.8260869565217391,76,0.8260869565217391,76,0.8260869565217391,92,1.0
test,G062,W310,2026-03-01,2026-05-31,92,92,76,0.8260869565217391,76,0.8260869565217391,76,0.8260869565217391,76,0.8260869565217391,92,1.0
test,G063,W311,2026-03-01,2026-05-31,92,92,76,0.8260869565217391,76,0.8260869565217391,76,0.8260869565217391,76,0.8260869565217391,92,1.0
test,G064,W312,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G064,W335,2026-03-01,2026-05-31,92,92,41,0.44565217391304346,41,0.44565217391304346,41,0.44565217391304346,41,0.44565217391304346,92,1.0
test,G064,W336,2026-03-01,2026-05-31,92,92,27,0.29347826086956524,27,0.29347826086956524,27,0.29347826086956524,27,0.29347826086956524,92,1.0
test,G065,W313,2026-03-01,2026-05-31,92,92,85,0.9239130434782609,85,0.9239130434782609,85,0.9239130434782609,85,0.9239130434782609,92,1.0
test,G066,W314,2026-03-01,2026-05-31,92,92,82,0.8913043478260869,82,0.8913043478260869,82,0.8913043478260869,82,0.8913043478260869,92,1.0
test,G067,W315,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G067,W345,2026-03-01,2026-05-31,92,92,90,0.9782608695652174,90,0.9782608695652174,90,0.9782608695652174,90,0.9782608695652174,91,0.9891304347826086
test,G067,W346,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G068,W316,2026-03-01,2026-05-31,92,92,79,0.8586956521739131,79,0.8586956521739131,79,0.8586956521739131,79,0.8586956521739131,92,1.0
test,G069,W317,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G070,W318,2026-03-01,2026-05-31,92,92,79,0.8586956521739131,79,0.8586956521739131,79,0.8586956521739131,79,0.8586956521739131,92,1.0
test,G071,W319,2026-03-01,2026-05-31,92,92,74,0.8043478260869565,74,0.8043478260869565,74,0.8043478260869565,74,0.8043478260869565,91,0.9891304347826086
test,G072,W320,2026-03-01,2026-05-31,92,92,36,0.391304347826087,36,0.391304347826087,36,0.391304347826087,36,0.391304347826087,88,0.9565217391304348
test,G073,W321,2026-03-01,2026-05-31,92,92,82,0.8913043478260869,82,0.8913043478260869,82,0.8913043478260869,82,0.8913043478260869,92,1.0
test,G074,W322,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G075,W323,2026-03-01,2026-05-31,92,92,83,0.9021739130434783,83,0.9021739130434783,83,0.9021739130434783,83,0.9021739130434783,92,1.0
test,G076,W324,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G077,W325,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G078,W326,2026-03-01,2026-05-31,92,92,86,0.9347826086956522,86,0.9347826086956522,86,0.9347826086956522,86,0.9347826086956522,88,0.9565217391304348
test,G079,W327,2026-03-01,2026-05-31,92,92,85,0.9239130434782609,85,0.9239130434782609,85,0.9239130434782609,85,0.9239130434782609,92,1.0
test,G079,W338,2026-03-01,2026-05-31,92,92,11,0.11956521739130435,11,0.11956521739130435,11,0.11956521739130435,11,0.11956521739130435,92,1.0
test,G080,W328,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G080,W334,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,69,0.75
test,G081,W329,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G081,W334,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,69,0.75
test,G081,W335,2026-03-01,2026-05-31,92,92,41,0.44565217391304346,41,0.44565217391304346,41,0.44565217391304346,41,0.44565217391304346,92,1.0
test,G082,W330,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G082,W336,2026-03-01,2026-05-31,92,92,27,0.29347826086956524,27,0.29347826086956524,27,0.29347826086956524,27,0.29347826086956524,92,1.0
test,G083,W331,2026-03-01,2026-05-31,92,92,85,0.9239130434782609,85,0.9239130434782609,85,0.9239130434782609,85,0.9239130434782609,92,1.0
test,G084,W332,2026-03-01,2026-05-31,92,92,85,0.9239130434782609,85,0.9239130434782609,85,0.9239130434782609,85,0.9239130434782609,92,1.0
test,G084,W337,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,69,0.75
test,G085,W333,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G085,W337,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,69,0.75
test,G086,W338,2026-03-01,2026-05-31,92,92,11,0.11956521739130435,11,0.11956521739130435,11,0.11956521739130435,11,0.11956521739130435,92,1.0
test,G086,W339,2026-03-01,2026-05-31,92,92,87,0.9456521739130435,87,0.9456521739130435,87,0.9456521739130435,87,0.9456521739130435,92,1.0
test,G087,W340,2026-03-01,2026-05-31,92,92,76,0.8260869565217391,76,0.8260869565217391,76,0.8260869565217391,76,0.8260869565217391,86,0.9347826086956522
test,G088,W341,2026-03-01,2026-05-31,92,92,92,1.0,92,1.0,92,1.0,92,1.0,92,1.0
test,G089,W342,2026-03-01,2026-05-31,92,92,81,0.8804347826086957,81,0.8804347826086957,81,0.8804347826086957,81,0.8804347826086957,91,0.9891304347826086
test,G090,W343,2026-03-01,2026-05-31,92,92,81,0.8804347826086957,81,0.8804347826086957,81,0.8804347826086957,81,0.8804347826086957,91,0.9891304347826086
test,G091,W352,2026-03-01,2026-05-31,92,92,83,0.9021739130434783,83,0.9021739130434783,83,0.9021739130434783,83,0.9021739130434783,92,1.0
test,G092,W353,2026-03-01,2026-05-31,92,92,80,0.8695652173913043,80,0.8695652173913043,80,0.8695652173913043,80,0.8695652173913043,92,1.0
test,G093,W354,2026-03-01,2026-05-31,92,92,80,0.8695652173913043,80,0.8695652173913043,80,0.8695652173913043,80,0.8695652173913043,91,0.9891304347826086
test,G094,W355,2026-03-01,2026-05-31,92,92,68,0.7391304347826086,68,0.7391304347826086,68,0.7391304347826086,68,0.7391304347826086,90,0.9782608695652174
test,G095,W356,2026-03-01,2026-05-31,92,92,76,0.8260869565217391,76,0.8260869565217391,76,0.8260869565217391,76,0.8260869565217391,91,0.9891304347826086
test,G096,W357,2026-03-01,2026-05-31,92,92,77,0.8369565217391305,77,0.8369565217391305,77,0.8369565217391305,77,0.8369565217391305,90,0.9782608695652174
test,G097,W358,2026-03-01,2026-05-31,92,92,88,0.9565217391304348,88,0.9565217391304348,88,0.9565217391304348,88,0.9565217391304348,91,0.9891304347826086
test,G098,W359,2026-03-01,2026-05-31,92,92,82,0.8913043478260869,82,0.8913043478260869,82,0.8913043478260869,82,0.8913043478260869,82,0.8913043478260869
test,G099,W360,2026-03-01,2026-05-31,92,92,78,0.8478260869565217,78,0.8478260869565217,78,0.8478260869565217,78,0.8478260869565217,78,0.8478260869565217
test,G100,W361,2026-03-01,2026-05-31,92,92,64,0.6956521739130435,64,0.6956521739130435,64,0.6956521739130435,64,0.6956521739130435,71,0.7717391304347826
test,G101,W362,2026-03-01,2026-05-31,92,92,90,0.9782608695652174,90,0.9782608695652174,90,0.9782608695652174,90,0.9782608695652174,92,1.0
test,G101,W363,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G102,W363,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G102,W364,2026-03-01,2026-05-31,92,92,79,0.8586956521739131,79,0.8586956521739131,79,0.8586956521739131,79,0.8586956521739131,92,1.0
test,G102,W365,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G103,W365,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G103,W366,2026-03-01,2026-05-31,92,92,80,0.8695652173913043,80,0.8695652173913043,80,0.8695652173913043,80,0.8695652173913043,92,1.0
test,G104,W367,2026-03-01,2026-05-31,92,92,76,0.8260869565217391,76,0.8260869565217391,76,0.8260869565217391,76,0.8260869565217391,91,0.9891304347826086
test,G104,W368,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,91,0.9891304347826086
test,G105,W368,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,91,0.9891304347826086
test,G105,W369,2026-03-01,2026-05-31,92,92,77,0.8369565217391305,77,0.8369565217391305,77,0.8369565217391305,77,0.8369565217391305,92,1.0
test,G105,W370,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,91,0.9891304347826086
test,G106,W370,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,91,0.9891304347826086
test,G106,W371,2026-03-01,2026-05-31,92,92,77,0.8369565217391305,77,0.8369565217391305,77,0.8369565217391305,77,0.8369565217391305,91,0.9891304347826086
test,G107,W372,2026-03-01,2026-05-31,92,92,88,0.9565217391304348,88,0.9565217391304348,88,0.9565217391304348,88,0.9565217391304348,91,0.9891304347826086
test,G107,W373,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,91,0.9891304347826086
test,G108,W373,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,91,0.9891304347826086
test,G108,W374,2026-03-01,2026-05-31,92,92,88,0.9565217391304348,88,0.9565217391304348,88,0.9565217391304348,88,0.9565217391304348,91,0.9891304347826086
test,G108,W375,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,90,0.9782608695652174
test,G109,W375,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,90,0.9782608695652174
test,G109,W376,2026-03-01,2026-05-31,92,92,88,0.9565217391304348,88,0.9565217391304348,88,0.9565217391304348,88,0.9565217391304348,91,0.9891304347826086
test,G109,W377,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,91,0.9891304347826086
test,G110,W377,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,91,0.9891304347826086
test,G110,W378,2026-03-01,2026-05-31,92,92,79,0.8586956521739131,79,0.8586956521739131,79,0.8586956521739131,79,0.8586956521739131,85,0.9239130434782609
test,G110,W379,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G111,W379,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
test,G111,W380,2026-03-01,2026-05-31,92,92,81,0.8804347826086957,81,0.8804347826086957,81,0.8804347826086957,81,0.8804347826086957,84,0.9130434782608695
test,G111,W381,2026-03-01,2026-05-31,92,92,62,0.6739130434782609,62,0.6739130434782609,62,0.6739130434782609,62,0.6739130434782609,85,0.9239130434782609
test,G112,W381,2026-03-01,2026-05-31,92,92,62,0.6739130434782609,62,0.6739130434782609,62,0.6739130434782609,62,0.6739130434782609,85,0.9239130434782609
test,G112,W382,2026-03-01,2026-05-31,92,92,0,0.0,0,0.0,0,0.0,0,0.0,92,1.0
